Date,Close,High,Low,Open,Volume,Company
4/2/15,28.018199920654297,28.071857023622695,27.76556275952157,27.953363472775234,128880400,Apple
4/6/15,28.47205352783203,28.50782606718666,27.796863051934753,27.828163171005773,148776000,Apple
4/7/15,28.172468185424805,28.64420621510293,28.16576126025208,28.536892000881945,140049200,Apple
4/8/15,28.080799102783203,28.259658380258855,27.93994857313785,28.136692413778285,149316800,Apple
4/9/15,28.295425415039062,28.299897834526416,27.870637673066224,28.136688637803104,129936000,Apple
4/10/15,28.416156768798828,28.440749960190956,28.00478285047292,28.15904721698096,160752000,Apple
4/13/15,28.360261917114258,28.744809824684598,28.306604823240185,28.70009245262106,145460400,Apple
4/14/15,28.23729897,28.458635980331014,28.150105544268396,28.393799540472454,102098400,Apple
4/15/15,28.34461021,28.42286049361547,28.172459599592838,28.261889221341562,115881600,Apple
4/16/15,28.208229064941406,28.41615220054878,28.194815219330632,28.232822252379876,113476000,Apple
4/17/15,27.890762329101562,28.201529003364335,27.825925883328456,28.069621607491406,207828000,Apple
4/20/15,28.527942657470703,28.64419998186624,27.984659662230303,28.074089291772882,188217200,Apple
4/21/15,28.373680114746094,28.66208808728349,28.32002131014193,28.63973281062438,129740400,Apple
4/22/15,28.755985260009766,28.81187856266813,28.241767898989742,28.391561540739385,150618000,Apple
4/23/15,28.990739822387695,29.158419741982218,28.64867306,28.684445594261174,183083600,Apple
4/24/15,29.12711524963379,29.20536723160107,28.892362715188135,29.174067121105395,178103600,Apple
4/27/15,29.65699005126953,29.76430766680702,29.321630178493212,29.580975965523255,387816800,Apple
4/28/15,29.18971824645996,30.079538682132394,28.96838294814101,30.06165583,475696000,Apple
4/29/15,28.76045799255371,29.41999828881174,28.68444392,29.100290231624236,253544400,Apple
4/30/15,27.980188369750977,28.760458417275565,27.852751704649663,28.760458417275565,332781600,Apple
5/1/15,28.829771041870117,29.09358926122926,28.01373001177917,28.19258759539381,234050400,Apple
5/4/15,28.77387237548828,29.19195661150289,28.67549961407308,28.952731631565324,203953200,Apple
5/5/15,28.12550926208496,28.717976877919398,28.121036842874048,28.650904235580935,197085600,Apple
5/6/15,27.948890686035156,28.337907638738137,27.579994505805306,28.29542817810141,288564000,Apple
5/7/15,28.121761322021484,28.305857085303504,27.843371269953384,28.011751603913282,175763600,Apple
5/8/15,28.651599884033203,28.651599884033203,28.312593645981156,28.440562638604938,222201600,Apple
5/11/15,28.35973358154297,28.63812187431643,28.20482315202927,28.599956082737215,168143200,Apple
5/12/15,28.258710861206055,28.485461811530143,28.022977707988073,28.19809298164562,192640000,Apple
5/13/15,28.29014015197754,28.55505859850458,28.258709295004266,28.321571008950812,138776800,Apple
5/14/15,28.950191497802734,28.950191497802734,28.548325273376797,28.60445205155234,180814000,Apple
5/15/15,28.909780502319336,29.07142588991975,28.78405707323157,28.977133318103927,152832000,Apple
5/18/15,29.228578567504883,29.34756705103558,28.81773018,28.822221283103115,203531600,Apple
5/19/15,29.201642990112305,29.383493210739708,29.105103146326964,29.340836309465267,178532800,Apple
5/20/15,29.199392318725586,29.405938435685503,29.037746935764538,29.18592244109657,145819600,Apple
5/21/15,29.49799156188965,29.55187450613996,29.147760988529953,29.20164393278026,158921600,Apple
5/22/15,29.75617027282715,29.852710109615263,29.500232309437745,29.545136471128906,182384000,Apple
5/26/15,29.100614547729492,29.839244960714385,28.988360977123275,29.769648295051667,282790400,Apple
5/27/15,29.64391518,29.693307011114687,29.19714825190513,29.26225380183662,183332800,Apple
5/28/15,29.585546493530273,29.623712290902677,29.432883304040647,29.603507473300805,122933200,Apple
5/29/15,29.248781204223633,29.51145406861931,29.16346742023482,29.462062238489587,203538000,Apple
6/1/15,29.307151794433594,29.49798417671604,29.19714552114429,29.248781188723065,128451200,Apple
6/2/15,29.176944732666016,29.334099020268233,29.03326032318591,29.154492651991465,134670400,Apple
6/3/15,29.21286392211914,29.396961395808482,29.163472084090618,29.334099679355198,123934000,Apple
6/4/15,29.042238235473633,29.316137168158033,28.94121072685873,29.09163007092206,153800400,Apple
6/5/15,28.882835388183594,29.116324677187777,28.81772984022848,29.073667782521266,142507200,Apple
6/8/15,28.692001342773438,29.008557101775835,28.47422923273965,28.938957039489274,210699200,Apple
6/9/15,28.606698989868164,28.754874522480712,28.202587170917937,28.445053577146663,224301600,Apple
6/10/15,28.93447494506836,29.03774628839276,28.70323120285528,28.718946630689842,156349200,Apple
6/11/15,28.869369506835938,29.226335002600205,28.844673586805953,29.00182788440279,141563600,Apple
6/12/15,28.550565719604492,28.810994761571113,28.537095842555573,28.779563906554884,147544800,Apple
6/15/15,28.494441986083984,28.56628419275969,28.222788588564814,28.310346224424162,175955600,Apple
6/16/15,28.64710807800293,28.70323486,28.370965280482128,28.519139088525474,125976400,Apple
6/17/15,28.579748153686523,28.709960940934504,28.454023040930984,28.674040703613535,131672400,Apple
6/18/15,28.709970474243164,28.806508606325288,28.561796662706314,28.56404221355104,141628800,Apple
6/19/15,28.42259979248047,28.69649874082422,28.377699055607497,28.671802821688093,218867600,Apple
6/22/15,28.649349212646484,28.75037671560984,28.53036073182423,28.622407745858133,136157200,Apple
6/23/15,28.519136428833008,28.64935095695845,28.485460021510466,28.620165650800633,121075600,Apple
6/24/15,28.7616024,29.141019918290322,28.539340870231978,28.559545685435243,221123600,Apple
6/25/15,28.624652862548828,29.006314215574907,28.624652862548828,28.92998263011093,127752400,Apple
6/26/15,28.45627784729004,28.734666200279953,28.402396617355667,28.662823989416317,176267200,Apple
6/29/15,27.957870483398438,28.393414830350842,27.94664615547025,28.16666216682009,196645600,Apple
6/30/15,28.159923553466797,28.314833989203308,28.03195458437889,28.191354408130277,177482800,Apple
7/1/15,28.42259979248047,28.498933100588502,28.28565031830859,28.489952610643243,120955200,Apple
7/2/15,28.386680603027344,28.44280738263608,28.23625953190736,28.384435052244047,108844000,Apple
7/6/15,28.28789710998535,28.339534501222563,28.029713579506076,28.049920110982686,112241600,Apple
7/7/15,28.21829605102539,28.32156910454372,27.78724114622104,28.263196782867055,187787200,Apple
7/8/15,27.517833709716797,27.982563313397645,27.511098771132794,27.94664306999858,243046400,Apple
7/9/15,26.956565856933594,27.852348654111065,26.765735175629562,27.805202371402054,314380000,Apple
7/10/15,27.677236557006836,27.805205542627245,27.212506902611324,27.37639784840401,245418000,Apple
7/13/15,28.211565017700195,28.234015386728704,27.910724591587424,28.07012444,165762000,Apple
7/14/15,28.200336456298828,28.37096232880152,28.072367480135114,28.296874576061157,127072400,Apple
7/15/15,28.47199821472168,28.546085989262398,28.193609813456405,28.225040679106336,134596800,Apple
7/16/15,28.85140609741211,28.86487940096337,28.59097875291119,28.67853638460879,144889600,Apple
7/17/15,29.100614547729492,29.100614547729492,28.806510740854343,28.979382198785906,184658800,Apple
7/20/15,29.650659561157227,29.852714616445198,29.343082450529742,29.403700337398966,235600800,Apple
7/21/15,29.354305267333984,29.84148529548524,29.257768852285416,29.825771578812855,307025600,Apple
7/22/15,28.112775802612305,28.17563750865481,27.387617207100757,27.387617207100757,461802400,Apple
7/23/15,28.09930992126465,28.532606987066558,28.076857840612032,28.332795801801797,203998000,Apple
7/24/15,27.951139450073242,28.229527829254085,27.81643550613758,28.135235239784482,168649200,Apple
7/27/15,27.562734603881836,27.751321449606053,27.41680636609725,27.634576803954594,177822000,Apple
7/28/15,27.69968605041504,27.81867625508578,27.51334645468276,27.69968605041504,134472400,Apple
7/29/15,27.612123489379883,27.72662257231378,27.450478128262144,27.648045442007373,148046800,Apple
7/30/15,27.47293472290039,27.51783545821553,27.324759213224574,27.46170868264498,134513200,Apple
7/31/15,27.232711791992188,27.533550482462207,27.145154160416393,27.52456999296043,171540000,Apple
8/3/15,26.590620040893555,27.517833697359833,26.384072218242366,27.277611181803753,279904000,Apple
8/4/15,25.737491607666016,26.42448273,25.425426902360652,26.36162101827674,496554400,Apple
8/5/15,25.908123016357422,26.36611776483333,25.167248805882448,25.358079522867378,397250400,Apple
8/6/15,25.964502334594727,26.27346993956854,25.736724992839505,26.15394284089159,211612000,Apple
8/7/15,26.05245018005371,26.217082941830423,25.822417177114698,25.840459453590043,154681600,Apple
8/10/15,26.999656677246094,27.06054722679899,26.280236615106542,26.280236615106542,219806400,Apple
8/11/15,25.594640731811523,26.652345637782208,25.5585579,26.568901391180688,388331200,Apple
8/12/15,25.989307403564453,26.02990167075178,24.72412142,25.378139401348783,404870000,Apple
8/13/15,25.969011306762695,26.25091546397765,25.831441940393287,26.16972692905123,194143200,Apple
8/14/15,26.151683807373047,26.23061662472854,25.711914024530746,25.78182570267327,171718000,Apple
8/17/15,26.42230987548828,26.532815807463024,26.047940382626233,26.169723167511254,163538800,Apple
8/18/15,26.27346420288086,26.485456653480924,26.162958268689984,26.25767764085359,138242800,Apple
8/19/15,25.937440872192383,26.277979890633585,25.863017754013867,26.183260496919075,193146000,Apple
8/20/15,25.405202865600586,25.78859182925784,25.17516811,25.727701288669984,274006400,Apple
8/21/15,23.851346969604492,25.236060026314007,23.826539266584746,24.904540468328662,513102000,Apple
8/24/15,23.255964279174805,24.536936745084173,20.748144459829337,21.395396977070543,648825200,Apple
8/25/15,23.395788192749023,25.057895642042027,23.341663078973355,25.057895642042027,414406400,Apple
8/26/15,24.737655639648438,24.78275961926808,23.691227482892618,24.151293580953883,387098400,Apple
8/27/15,25.46609878540039,25.538266195707102,24.81208066165449,25.31048882853682,338464400,Apple
8/28/15,25.549537658691406,25.554047368118045,25.154871840513433,25.296950915639194,212657600,Apple
8/31/15,25.43001365661621,25.829189232641507,25.258615427303933,25.26538085256776,224917200,Apple
9/1/15,24.293373107910156,25.231549255375185,24.212184572380647,24.841394862431127,307383600,Apple
9/2/15,25.335285186767578,25.335285186767578,24.611355643368196,24.859432635074075,247555200,Apple
9/3/15,24.891010284423828,25.434520609176296,24.816587173376877,25.369118637705323,212935600,Apple
9/4/15,24.642927169799805,24.909044699534657,24.47153072194795,24.575271220575974,199985200,Apple
9/8/15,25.328523635864258,25.384904466125274,24.87973270875637,25.20223112667363,219374400,Apple
9/9/15,24.841392517089844,25.71416661072151,24.75569255956294,25.65553178995774,340043200,Apple
9/10/15,25.387161254882812,25.547282613123834,24.785014375172256,24.86845690629976,251571200,Apple
9/11/15,25.75701904296875,25.75701904296875,25.204487578500252,25.211253003032336,199662000,Apple
9/14/15,26.005094528198242,26.36142180112551,25.903609718344764,26.291510119697843,233453600,Apple
9/15/15,26.22385597229004,26.28023681217563,25.80438238589269,26.144923140571546,173364800,Apple
9/16/15,26.253170013427734,26.282487425058154,26.034412121844227,26.21708546,148694000,Apple
9/17/15,25.691619873046875,26.271214819452602,25.646515890843613,26.08403174,256450400,Apple
9/18/15,25.58561897277832,25.77731516382369,25.229293448668184,25.305970548601277,297141200,Apple
9/21/15,25.982545852661133,26.01863041581005,25.632985680341015,25.635239675082815,200888000,Apple
9/22/15,25.574350357055664,25.750258309360778,25.375888691393072,25.56983892614147,201384800,Apple
9/23/15,25.781827926635742,25.87203761,25.551794878984545,25.626216272850023,143026800,Apple
9/24/15,25.935182571411133,26.047944234765094,25.34205684158761,25.540516749672268,200878000,Apple
9/25/15,25.86978530883789,26.316322334062082,25.71417363449197,26.25994149212304,224607600,Apple
9/28/15,25.35784912109375,25.838213295833636,25.35784912109375,25.675836188708374,208436000,Apple
9/29/15,24.595571517944336,25.599151274909214,24.324944235507907,25.445795356033557,293461600,Apple
9/30/15,24.875221252441406,25.154869669126832,24.521149732092564,24.84590212157664,265892000,Apple
10/1/15,24.712844848632812,24.721865987551524,24.200905968785463,24.597827478177148,255716400,Apple
10/2/15,24.893266677856445,25.035347489112468,24.25503690695896,24.35877744117059,232079200,Apple
10/5/15,24.983474731445312,25.11653439357338,24.597830035755884,24.78050338618601,208258800,Apple
10/6/15,25.103002548217773,25.199977653718783,24.755696396437553,24.94964660743958,192787200,Apple
10/7/15,24.983474731445312,25.20674235,24.674508864234507,25.199976926186405,187062400,Apple
10/8/15,24.694807052612305,24.850418716140695,24.403881721958047,24.850418716140695,247918400,Apple
10/9/15,25.28567886352539,25.321761705155442,24.69255134615804,24.80756873752917,211064400,Apple
10/12/15,25.16840362548828,25.427755802629747,25.132320786913887,25.42324609303538,121868800,Apple
10/13/15,25.21124839782715,25.36009287,24.960917412228007,24.99249053,132197200,Apple
10/14/15,24.854923248291016,25.150358227374358,24.708332755856574,25.09848883074151,177849600,Apple
10/15/15,25.227035522460938,25.28116063064611,24.918067993716836,25.01729879256146,150694000,Apple
10/16/15,25.04211426,25.258616478296524,24.92709686172181,25.20900106348851,156930400,Apple
10/19/15,25.197721481323242,25.202231190688764,24.832373080885557,24.987984723395268,119036800,Apple
10/20/15,25.657785415649414,25.747995080936935,24.99249236029068,25.109763720740077,195871200,Apple
10/21/15,25.655532836914062,26.06598520204166,25.642000267980254,25.709657950830245,167180800,Apple
10/22/15,26.047945022583008,26.047945022583008,25.73221201152131,25.784083135299802,166616400,Apple
10/23/15,26.855316162109375,26.889145002723538,26.235127059739536,26.318569583233984,237467600,Apple
10/26/15,25.998329162597656,26.641070307876088,25.917140626288123,26.629795173759263,265335200,Apple
10/27/15,25.833703994750977,26.282495041396174,25.70740973131497,26.025398524575763,279537600,Apple
10/28/15,26.898164749145508,26.904931893835947,26.17423512183826,26.370441023309066,342205600,Apple
10/29/15,27.18231964111328,27.218404190447508,26.672636565706437,26.76961164128465,204909200,Apple
10/30/15,26.95003890991211,27.33793932684136,26.93876205476159,27.28606820199809,197461200,Apple
11/2/15,27.328916549682617,27.369510816943535,26.97484499880934,27.243218305734647,128813200,Apple
11/3/15,27.642393112182617,27.849874152500742,27.220663886674064,27.240961880078213,182076000,Apple
11/4/15,27.513843536376953,27.924295887521605,27.428145298878636,27.76868425463169,179544400,Apple
11/5/15,27.387012481689453,27.78789844,27.21941133185182,27.597647036366162,158210800,Apple
11/6/15,27.418718338012695,27.588584843615063,27.319064496413226,27.43004346,132169200,Apple
11/9/15,27.30773926,27.588584728740344,27.189965908059357,27.396069702120222,135485600,Apple
11/10/15,26.447084426879883,26.741520424597127,26.286277659132402,26.476529063434587,236511600,Apple
11/11/15,26.297603607177734,26.59430325700271,26.09376342761521,26.35649115415617,180872000,Apple
11/12/15,26.209272384643555,26.458409606617366,26.193418244917176,26.331576488806327,130102400,Apple
11/13/15,25.44373321533203,26.175292289370613,25.427879079509335,26.091490869752818,183249600,Apple
11/16/15,25.86048126220703,25.87407003200599,25.14024708734267,25.22631218,152426800,Apple
11/17/15,25.749500274658203,26.057525037942305,25.66569883548022,26.028080401705157,110467600,Apple
11/18/15,26.564855575561523,26.61015262,26.15944066013874,26.2183282,186698800,Apple
11/19/15,26.902324676513672,27.122018968853727,26.444818310999953,26.644127723941423,173183200,Apple
11/20/15,27.02010154724121,27.160523429862053,26.918180599433757,26.99745129574739,137148400,Apple
11/23/15,26.669042587280273,27.11749094268596,26.576181397252792,27.013304627250218,129930000,Apple
11/24/15,26.92497444152832,27.0314244,26.526355597243096,26.573918014073556,171212800,Apple
11/25/15,26.73245620727539,27.00424363548835,26.70754231648992,26.999712894633895,85553200,Apple
11/27/15,26.682628631591797,26.818523210732533,26.635066220081082,26.791343949310114,52185600,Apple
11/30/15,26.793611526489258,27.045014099445353,26.669042061341106,26.723398860691436,156721200,Apple
12/1/15,26.57617950439453,26.90911812321457,26.467465911292933,26.89552935606972,139409600,Apple
12/2/15,26.336101531982422,26.750576201163025,26.290804490442284,26.576178962493618,133546400,Apple
12/3/15,26.09149932861328,26.451617284723575,25.869541355136793,26.397260476847748,166278000,Apple
12/4/15,26.958948135375977,27.008775922988175,26.071112897107064,26.111880929883267,231108000,Apple
12/7/15,26.789077758789062,27.14693024735843,26.682627814774136,26.947620853609425,128336800,Apple
12/8/15,26.777751922607422,26.861551611174733,26.46746187,26.616943472066122,137238000,Apple
12/9/15,26.186620712280273,26.65545219122175,26.064316622821007,26.644127066505153,185445600,Apple
12/10/15,26.311193466186523,26.485590743468443,26.161711813630916,26.28175055546375,116850800,Apple
12/11/15,25.633991241455078,26.134531063174844,25.559249555431837,26.089234014175602,187544800,Apple
12/14/15,25.475446701049805,25.520743744464255,24.86619161768823,25.40749940795669,257274800,Apple
12/15/15,25.024734497070312,25.547924538104944,24.993026219185978,25.35314412940314,213292400,Apple
12/16/15,25.217248916625977,25.364466904890783,24.641969187420774,25.15609773305492,224954000,Apple
12/17/15,24.682735443115234,25.423352616490902,24.682735443115234,25.37125946329447,179091200,Apple
12/18/15,24.01459503173828,24.80504005979596,23.964767244484687,24.666883551463094,385813200,Apple
12/21/15,24.309024810791016,24.318084563249972,23.910404342452473,24.297699688224547,190362400,Apple
12/22/15,24.286380767822266,24.397359731940305,24.109718154283364,24.32488342688771,131157600,Apple
12/23/15,24.598936080932617,24.65329288120193,24.27958621,24.29544034615493,130629600,Apple
12/24/15,24.467567443847656,24.68726170059439,24.449447937978174,24.68726170059439,54281600,Apple
12/28/15,24.19352149963379,24.390567279584232,24.04856887805124,24.367917028485074,106816800,Apple
12/29/15,24.62837791442871,24.784655652360264,24.202579829594534,24.22522835138875,123724800,Apple
12/30/15,24.30676842,24.619322216750916,24.275060136027495,24.592144677308276,100855200,Apple
12/31/15,23.840198516845703,24.241082713012077,23.740542946466313,24.236553699800044,163649200,Apple
1/4/16,23.86058235168457,23.86511309299784,23.101845611034125,23.240003845573128,270597600,Apple
1/5/16,23.262653350830078,23.973827705559987,23.194707780004656,23.951179181951513,223164000,Apple
1/6/16,22.807409286499023,23.18564669372695,22.619424996167677,22.775701009673423,273829600,Apple
1/7/16,21.844825744628906,22.678303898598006,21.840296732735858,22.349896105266588,324377600,Apple
1/8/16,21.960342407226562,22.447293419295224,21.91504536199895,22.320460310280694,283192000,Apple
1/11/16,22.315929412841797,22.435968137029484,22.046407330100116,22.415584985211122,198957600,Apple
1/12/16,22.63980484008789,22.80514231192619,22.38613693457349,22.773434039733296,196616800,Apple
1/13/16,22.057737350463867,22.918395218540045,22.037354194121985,22.721349400709098,249758400,Apple
1/14/16,22.540151596069336,22.757582239092958,21.684024703060196,22.186829825105924,252680400,Apple
1/15/16,21.998836517333984,22.130200316591967,21.597952466184918,21.788202055755093,319335600,Apple
1/19/16,21.89239501953125,22.34310697557418,21.629667340730673,22.288750180225268,212350800,Apple
1/20/16,21.921838760375977,22.23892324662764,21.158571314009585,21.539072351917287,289337600,Apple
1/21/16,21.810863494873047,22.168714343917976,21.50283871060197,21.982993670575564,208646000,Apple
1/22/16,22.970478057861328,22.979537811056005,22.279688724486785,22.33857452829533,263202000,Apple
1/25/16,22.522035598754883,22.995396125379727,22.46994244041306,22.993130754676635,207178000,Apple
1/26/16,22.646602630615234,22.848177417588616,22.211744779704443,22.633013862765363,300308000,Apple
1/27/16,21.158565521240234,21.88559375163163,21.14044601773598,21.751966301222406,533478800,Apple
1/28/16,21.310317993164062,21.407708189753574,20.925287947840737,21.242372429385988,222715200,Apple
1/29/16,22.046403884887695,22.046403884887695,21.36920331986204,21.46885888,257666000,Apple
2/1/16,21.840301513671875,21.90371806,21.607018470766498,21.849361267412156,163774000,Apple
2/2/16,21.398649215698242,21.751970970012547,21.353350447214783,21.611547379670828,149428800,Apple
2/3/16,21.822185516357422,21.933164493577326,21.308056936689525,21.516426122318794,183857200,Apple
2/4/16,21.997526168823242,22.16376082929042,21.67644516346597,21.829015582588557,185886800,Apple
2/5/16,21.410017013549805,22.070398679421377,21.334871494254173,21.97931125355148,185672400,Apple
2/8/16,21.635456085205078,21.792580094453008,21.18685200205592,21.207345758212984,216085600,Apple
2/9/16,21.630903244018555,21.847236095501568,21.38952304458197,21.47150155332423,177324800,Apple
2/10/16,21.466943740844727,21.940596905988752,21.428232154351168,21.84267823951521,169374400,Apple
2/11/16,21.337146759033203,21.56941977467014,21.084379985318467,21.357642254459094,200298800,Apple
2/12/16,21.40318489074707,21.51932139744471,21.180022530651453,21.448729470505004,161405600,Apple
2/16/16,22.006637573242188,22.054458079987736,21.544370937353783,21.637734287471822,196231600,Apple
2/17/16,22.343658447265625,22.364152203676603,21.895054358558337,22.013466782744754,179452800,Apple
2/18/16,21.920093536376953,22.51899011352172,21.881380229513923,22.507603540206624,156084000,Apple
2/19/16,21.87000274658203,22.033959728300196,21.81535099845856,21.860893832336828,141496800,Apple
2/22/16,22.061288833618164,22.065844160261214,21.842680063149675,21.93148982186037,137123200,Apple
2/23/16,21.56258773803711,21.974756184087802,21.530707401731974,21.951984763490994,127770400,Apple
2/24/16,21.883663177490234,21.947423833822516,21.25060846483746,21.40090292963291,145022800,Apple
2/25/16,22.033967971801758,22.033967971801758,21.690113714128106,21.872288592493213,110330800,Apple
2/26/16,22.068117141723633,22.320882121649316,21.9929699,22.134153727905236,115964400,Apple
2/29/16,22.01801872253418,22.36870408952803,22.008909808636556,22.056730303588306,140865200,Apple
3/1/16,22.89245605,22.94710780656531,22.184253993939176,22.236629820110153,201628400,Apple
3/2/16,22.942556381225586,22.974436717606196,22.689789616102157,22.88790462419426,132678400,Apple
3/3/16,23.113340377807617,23.16116087355584,22.874236161718798,22.903840566716063,147822800,Apple
3/4/16,23.457195281982422,23.625705854147398,23.083738480239624,23.311456127026588,184220400,Apple
3/7/16,23.19760513305664,23.41621393927305,22.990381170613418,23.316017584918228,143315600,Apple
3/8/16,23.006315231323242,23.172549889864882,22.862853728976162,22.94938581553264,126247600,Apple
3/9/16,23.02680778503418,23.131557688235716,22.833246406176112,23.07007295411563,108806800,Apple
3/10/16,23.03818702697754,23.28184476676522,22.805915861067145,23.092840496771835,134054400,Apple
3/11/16,23.286409378051758,23.29096296701033,23.113343462710983,23.281854051745245,109632800,Apple
3/14/16,23.345613479614258,23.434424964388427,23.177102899542245,23.206707306916254,100304400,Apple
3/15/16,23.814716339111328,23.951346605079163,23.64848166,23.673530746447316,160270800,Apple
3/16/16,24.131240844726562,24.208664015637698,23.816989360245678,23.821544686386265,153214000,Apple
3/17/16,24.092531204223633,24.245101632640264,23.901247449878287,24.028768794543172,137682800,Apple
3/18/16,24.119855880737305,24.25193255008627,23.95362294978774,24.21549688791497,176820800,Apple
